EDIZIONE,ID,REGIONE,TIPO.ORG,IMP.SOC,ONLUS,TEM.ATT,COL.T.PI,COL.T.PA,VOL.ECO,ARCHIVIS,AGRICOLT,ANTROPOL,APP.SOFT,ARCHEOLO,ARCHITET,ARTIPLAS,BENI.CUL,BIBLIOTE,CIBO,CINEMA,COMMERCI,COMMUNIT,CONCORSO,COWORKIN,CROWDFUN,DANZA,DESIGN,DIDATTIC,EDITORIA,ENOGASTR,EVENTI,FABBING,FESTIVAL,FILOSOFI,FORMAZIO,FOTOGRAF,FUNDRAIS,INFANZIA,INTEG.SO,LETTERAT,LINGUE.S,MODA,MUSICA,MUSEI,OPENDATA,PEDAGOGI,PERF.ART,PITTURA,PSICOLOG,RADIO,RESTAURO,RIV.CART,RIV.ONLI,SOCIALNE,SOCIOLOG,SPAZI.SP,SPAZI.ES,SPORT,TEATRO,VIDEO,WEB,TURISMO,ALTRO
cheFare 3 (2015),220,Campania,Associazione di Promozione Sociale/Consorzio di cooperative sociali,No,Sì,Da più di 1 anno a 3 anni,5,7,Da 0 a 20.000€,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Presente,Assente,Assente,Presente,Assente,Assente,Assente,Presente,Assente,Assente,Assente,Presente,Presente,Assente,Presente,Assente,Presente,Assente,Assente,Assente,Presente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Presente,Presente,Assente,Assente,Assente,Assente,Assente,Assente
cheFare 3 (2015),221,Lazio,società cooperativa a r.l.,No,No,Da più di 3 anni a 5 anni,1,2,Da 100.001 a 500.000€,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Presente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Presente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Presente,Assente,Assente
cheFare 3 (2015),222,Sicilia,Associazione,No,Sì,Da più di 5 anni a 10 anni,Nessun collaboratore/dipendente a tempo pieno,10,Da 0 a 20.000€,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Presente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Presente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Presente
cheFare 3 (2015),223,Campania,società cooperativa a r.l.,No,No,Da più di 10 anni a 20 anni,3,3,Da 100.001 a 500.000€,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Presente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Presente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Presente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente
cheFare 3 (2015),224,Friuli Venezia Giulia,Associazione culturale,No,No,Più di 20 anni,1,5,Da 0 a 20.000€,Assente,Assente,Presente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Presente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Presente
cheFare 3 (2015),225,Sicilia,Consorzio,No,No,Da più di 5 anni a 10 anni,Nessun collaboratore/dipendente a tempo pieno,1,Da 0 a 20.000€,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Presente,Assente,Assente,Assente,Presente,Assente,Assente,Assente,Presente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente
cheFare 3 (2015),226,Veneto,società cooperativa a r.l.,No,No,Da più di 10 anni a 20 anni,6,3,Da 100.001 a 500.000€,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Presente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Presente,Assente,Assente,Assente,Assente,Assente,Presente,Assente,Assente,Assente
cheFare 3 (2015),227,Veneto,Società cooperativa,No,Sì,Da più di 10 anni a 20 anni,11 collaboratori o più,11 collaboratori o più,Oltre 1.000.000€,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Presente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Presente,Assente,Assente,Assente,Assente,Assente,Assente,Presente
cheFare 3 (2015),228,Non rilevabile,Associazione,Sì,Sì,Da più di 1 anno a 3 anni,4,2,Da 0 a 20.000€,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Presente,Assente,Presente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Presente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente
cheFare 3 (2015),229,Veneto,Associazione sportiva,No,No,Da più di 10 anni a 20 anni,1,2,Da 0 a 20.000€,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Presente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Presente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Presente,Assente,Assente,Assente,Assente,Assente
cheFare 3 (2015),230,Lazio,Associazione,No,No,Da più di 1 anno a 3 anni,2,4,Da 20.001 a 50.000€,Assente,Assente,Assente,Presente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Presente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Presente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente
cheFare 3 (2015),231,Abruzzo e Molise,Associazione,No,Sì,Da più di 3 anni a 5 anni,Nessun collaboratore/dipendente a tempo pieno,Nessun collaboratore/dipendente a tempo parziale,Da 0 a 20.000€,Assente,Assente,Presente,Presente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Presente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente
cheFare 3 (2015),232,Calabria,Associazione culturale,No,No,Da più di 3 anni a 5 anni,10,5,Da 0 a 20.000€,Assente,Assente,Assente,Assente,Assente,Presente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Presente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Presente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente
cheFare 3 (2015),233,Toscana,Associazione,No,No,Meno di 6 mesi,3,Nessun collaboratore/dipendente a tempo parziale,Non ha un bilancio perché attivo da meno di un anno,Assente,Presente,Assente,Presente,Presente,Presente,Assente,Presente,Assente,Presente,Assente,Assente,Presente,Assente,Assente,Assente,Assente,Assente,Presente,Assente,Presente,Assente,Assente,Assente,Assente,Presente,Assente,Assente,Assente,Presente,Assente,Assente,Presente,Assente,Presente,Assente,Assente,Presente,Presente,Assente,Assente,Assente,Assente,Assente,Presente,Assente,Assente,Presente,Presente,Assente,Assente,Presente,Presente,Assente
cheFare 3 (2015),234,Sardegna,Associazione culturale,No,No,Da più di 10 anni a 20 anni,Nessun collaboratore/dipendente a tempo pieno,Nessun collaboratore/dipendente a tempo parziale,Da 20.001 a 50.000€,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Presente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Presente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Presente
cheFare 3 (2015),235,Abruzzo e Molise,Associazione culturale,No,No,Da più di 3 anni a 5 anni,Nessun collaboratore/dipendente a tempo pieno,Nessun collaboratore/dipendente a tempo parziale,Da 0 a 20.000€,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Presente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Presente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Presente,Assente,Assente
cheFare 3 (2015),236,Campania,Associazione,No,No,Da più di 1 anno a 3 anni,3,3,Da 0 a 20.000€,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Presente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Presente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Presente,Assente
cheFare 3 (2015),237,Sardegna,Altro tipo di organizzazione,No,No,Da 6 mesi a 1 anno,1,5,Non ha un bilancio perché attivo da meno di un anno,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Presente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Presente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Presente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente
cheFare 3 (2015),238,Lombardia,Associazione culturale,No,No,Meno di 6 mesi,Nessun collaboratore/dipendente a tempo pieno,Nessun collaboratore/dipendente a tempo parziale,Non ha un bilancio perché attivo da meno di un anno,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Presente,Assente,Assente,Assente,Presente,Assente,Assente,Assente,Presente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente
cheFare 3 (2015),239,Marche,Altro tipo di organizzazione,No,No,Da più di 3 anni a 5 anni,Nessun collaboratore/dipendente a tempo pieno,1,Da 20.001 a 50.000€,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Presente,Assente,Assente,Assente,Presente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente
cheFare 3 (2015),240,Piemonte e Valle d'Aosta,Fondazione,No,Sì,Più di 20 anni,3,11 collaboratori o più,Da 100.001 a 500.000€,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Presente,Assente,Presente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Presente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente
cheFare 3 (2015),241,Lombardia,Associazione di Promozione Sociale/Consorzio di cooperative sociali,No,No,Da più di 1 anno a 3 anni,3,3,Da 0 a 20.000€,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Presente,Assente,Assente,Assente,Presente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Presente,Assente,Assente,Assente,Assente,Assente
cheFare 3 (2015),242,Emilia Romagna,Associazione culturale,No,No,Meno di 6 mesi,Nessun collaboratore/dipendente a tempo pieno,5,Non ha un bilancio perché attivo da meno di un anno,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Presente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Presente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Presente,Assente,Assente
cheFare 3 (2015),243,Puglia,Associazione culturale,No,No,Da più di 1 anno a 3 anni,5,7,Da 0 a 20.000€,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Presente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Presente,Assente,Presente,Assente,Assente
cheFare 3 (2015),244,Emilia Romagna,Associazione culturale,No,No,Da più di 1 anno a 3 anni,Nessun collaboratore/dipendente a tempo pieno,Nessun collaboratore/dipendente a tempo parziale,Da 20.001 a 50.000€,Assente,Assente,Assente,Assente,Assente,Assente,Presente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Presente,Assente,Assente,Assente,Assente,Presente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente
cheFare 3 (2015),245,Lazio,Associazione culturale,No,No,Meno di 6 mesi,3,3,Non ha un bilancio perché attivo da meno di un anno,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Presente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Presente,Assente,Assente,Assente,Presente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente
cheFare 3 (2015),246,Lombardia,Associazione di Promozione Sociale/Consorzio di cooperative sociali,No,No,Da 6 mesi a 1 anno,4,6,Non ha un bilancio perché attivo da meno di un anno,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Presente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Presente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente
cheFare 3 (2015),247,Lombardia,Altro tipo di organizzazione,No,No,Da 6 mesi a 1 anno,Nessun collaboratore/dipendente a tempo pieno,3,Non ha un bilancio perché attivo da meno di un anno,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Presente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Presente,Assente,Assente,Assente,Presente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente
cheFare 3 (2015),248,Sicilia,Associazione di Promozione Sociale/Consorzio di cooperative sociali,Sì,No,Da più di 3 anni a 5 anni,4,7,Da 0 a 20.000€,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Presente,Assente,Assente,Assente,Assente,Assente,Presente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente
cheFare 3 (2015),249,Emilia Romagna,Associazione culturale,No,No,Da più di 5 anni a 10 anni,Nessun collaboratore/dipendente a tempo pieno,11 collaboratori o più,Da 0 a 20.000€,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Presente,Assente,Assente,Assente,Assente,Assente,Presente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Presente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente
cheFare 3 (2015),250,Piemonte e Valle d'Aosta,Associazione culturale,No,No,Più di 20 anni,8,11 collaboratori o più,Da 500.001 a 1.000.000€,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Presente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Presente,Assente,Assente,Presente,Assente
cheFare 3 (2015),251,Campania,Associazione culturale,No,No,Si costituisce ex novo per il bando,3,Nessun collaboratore/dipendente a tempo parziale,Non ha un bilancio perché attivo da meno di un anno,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Presente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Presente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Assente,Presente,Assente,Assente,Assente,Assente
